policyID	statecode	county	point_latitude	point_longitude	line	construction	point_granularity
878408	FL	MIAMI DADE COUNTY	25879068	-8019413	Residential	Wood	3
529577	FL	MIAMI DADE COUNTY	25879068	-8019413	Residential	Wood	3
136383	FL	MIAMI DADE COUNTY	25894167	-80219154	Residential	Masonry	3
646181	FL	MIAMI DADE COUNTY	25894167	-80219154	Residential	Masonry	3
576926	FL	MIAMI DADE COUNTY	25894167	-80219154	Residential	Wood	3
169897	FL	MIAMI DADE COUNTY	25894167	-80219154	Residential	Wood	3
389184	FL	MIAMI DADE COUNTY	25894167	-80219154	Residential	Wood	3
113582	FL	MIAMI DADE COUNTY	25894167	-80219154	Residential	Wood	3
686277	FL	MIAMI DADE COUNTY	25894167	-80219154	Residential	Wood	3
134806	FL	MIAMI DADE COUNTY	25894167	-80219154	Residential	Wood	3
696220	FL	MIAMI DADE COUNTY	25894167	-80219154	Residential	Wood	3
766508	FL	MIAMI DADE COUNTY	25894167	-80219154	Residential	Wood	3
739252	FL	MIAMI DADE COUNTY	25894167	-80219154	Residential	Wood	3
863869	FL	MIAMI DADE COUNTY	25894167	-80219154	Residential	Wood	3
489963	FL	MIAMI DADE COUNTY	25753784	-80216316	Residential	Wood	1
652422	FL	MIAMI DADE COUNTY	25753784	-80216316	Commercial	Reinforced Masonry	1
106337	FL	MIAMI DADE COUNTY	25836077	-80204514	Residential	Masonry	1
720629	FL	MIAMI DADE COUNTY	25836077	-80204514	Residential	Masonry	1
142937	FL	MIAMI DADE COUNTY	25836077	-80204514	Residential	Wood	1
422886	FL	MIAMI DADE COUNTY	25738853	-80251335	Residential	Masonry	1
184044	FL	MIAMI DADE COUNTY	25738853	-80251335	Residential	Masonry	1
461407	FL	MIAMI DADE COUNTY	25738853	-80251335	Residential	Masonry	1
701070	FL	MIAMI DADE COUNTY	25738853	-80251335	Residential	Masonry	1
900649	FL	MIAMI DADE COUNTY	25738853	-80251335	Residential	Wood	1
229785	FL	MIAMI DADE COUNTY	25726074	-8025351	Commercial	Reinforced Masonry	3
165973	FL	MIAMI DADE COUNTY	25726074	-8025351	Residential	Wood	3
794266	FL	MIAMI DADE COUNTY	25726074	-8025351	Residential	Wood	3
357680	FL	MIAMI DADE COUNTY	25726074	-8025351	Residential	Masonry	3
617544	FL	MIAMI DADE COUNTY	25727451	-80259354	Residential	Masonry	1
915613	FL	MIAMI DADE COUNTY	25727451	-80259354	Residential	Wood	1
786205	FL	MIAMI DADE COUNTY	25727451	-80259354	Residential	Wood	1
458147	FL	MIAMI DADE COUNTY	25569225	-80388756	Residential	Masonry	4
901003	FL	MIAMI DADE COUNTY	25569225	-80388756	Residential	Masonry	4
241029	FL	MIAMI DADE COUNTY	25569225	-80388756	Residential	Wood	4
943742	FL	MIAMI DADE COUNTY	25963215	-80154175	Commercial	Reinforced Masonry	4
423397	FL	MIAMI DADE COUNTY	25963215	-80154175	Residential	Wood	4
804188	FL	MIAMI DADE COUNTY	25963215	-80154175	Residential	Masonry	4
790852	FL	MIAMI DADE COUNTY	25817896	-80216026	Residential	Wood	1
479165	FL	MIAMI DADE COUNTY	25832094	-80205437	Commercial	Steel Frame	1
787752	FL	MIAMI DADE COUNTY	25832094	-80205437	Residential	Masonry	1
425899	FL	MIAMI DADE COUNTY	25836561	-80186356	Residential	Masonry	1
403272	FL	MIAMI DADE COUNTY	25836561	-80186356	Residential	Wood	1
183712	FL	MIAMI DADE COUNTY	25836561	-80186356	Residential	Wood	1
783295	FL	MIAMI DADE COUNTY	25836561	-80186356	Residential	Masonry	1
915269	FL	MIAMI DADE COUNTY	25836561	-80186356	Residential	Wood	1
143058	FL	MIAMI DADE COUNTY	25836561	-80186356	Residential	Wood	1
594504	FL	MIAMI DADE COUNTY	25947685	-80148682	Commercial	Reinforced Masonry	1
124092	FL	MIAMI DADE COUNTY	25947685	-80148682	Residential	Masonry	1
559662	FL	MIAMI DADE COUNTY	25655745	-80314102	Residential	Wood	3
374589	FL	MIAMI DADE COUNTY	25655745	-80314102	Residential	Wood	3
331534	FL	MIAMI DADE COUNTY	25614304	-80335953	Residential	Wood	4
997795	FL	MIAMI DADE COUNTY	25789513	-80191589	Commercial	Reinforced Masonry	1
707479	FL	MIAMI DADE COUNTY	25743599	-80235947	Commercial	Reinforced Masonry	1
912082	FL	MIAMI DADE COUNTY	25743599	-80235947	Residential	Wood	1
383987	FL	MIAMI DADE COUNTY	25743599	-80235947	Residential	Wood	1
756115	FL	MIAMI DADE COUNTY	25619337	-80322777	Residential	Masonry	3
154824	FL	MIAMI DADE COUNTY	25619337	-80322777	Residential	Wood	3
936318	FL	MIAMI DADE COUNTY	25920559	-80268463	Residential	Wood	3
800198	FL	MIAMI DADE COUNTY	25964886	-80153633	Residential	Masonry	4
369531	FL	MIAMI DADE COUNTY	25964886	-80153633	Residential	Masonry	4
960269	FL	MIAMI DADE COUNTY	25964886	-80153633	Residential	Masonry	4
365226	FL	MIAMI DADE COUNTY	25964886	-80153633	Residential	Masonry	4
800174	FL	MIAMI DADE COUNTY	25964886	-80153633	Residential	Masonry	4
833535	FL	MIAMI DADE COUNTY	25964886	-80153633	Residential	Wood	4
767265	FL	MIAMI DADE COUNTY	25964886	-80153633	Residential	Wood	4
325396	FL	MIAMI DADE COUNTY	25964886	-80153633	Residential	Wood	4
657844	FL	MIAMI DADE COUNTY	25890766	-80174484	Residential	Masonry	1
144120	FL	MIAMI DADE COUNTY	25888382	-80173782	Commercial	Reinforced Masonry	1
502196	FL	MIAMI DADE COUNTY	25890766	-80174484	Residential	Wood	1
792488	FL	MIAMI DADE COUNTY	2594139	-8018879	Residential	Wood	4
443763	FL	MIAMI DADE COUNTY	2578178	-80397638	Residential	Wood	3
570498	FL	MIAMI DADE COUNTY	2578178	-80397638	Residential	Masonry	3
738250	FL	MIAMI DADE COUNTY	25882832	-8024309	Residential	Wood	4
818582	FL	MIAMI DADE COUNTY	25779	-801982	Residential	Masonry	4
860047	FL	MIAMI DADE COUNTY	25779	-801982	Residential	Masonry	4
685447	FL	MIAMI DADE COUNTY	25807787	-8033725	Residential	Wood	1
199349	FL	MIAMI DADE COUNTY	25807787	-8033725	Residential	Wood	1
855375	FL	MIAMI DADE COUNTY	25807787	-8033725	Residential	Wood	1
343815	FL	MIAMI DADE COUNTY	25807787	-8033725	Residential	Wood	1
294749	FL	MIAMI DADE COUNTY	25807787	-8033725	Residential	Wood	1
650309	FL	MIAMI DADE COUNTY	25807787	-8033725	Residential	Wood	1
898257	FL	MIAMI DADE COUNTY	25807787	-8033725	Residential	Wood	1
196247	FL	MIAMI DADE COUNTY	25807787	-8033725	Residential	Wood	1
853613	FL	MIAMI DADE COUNTY	25807787	-8033725	Residential	Wood	1
573849	FL	MIAMI DADE COUNTY	25807787	-8033725	Residential	Wood	1
178577	FL	MIAMI DADE COUNTY	25807787	-8033725	Residential	Wood	1
440024	FL	MIAMI DADE COUNTY	25807787	-8033725	Residential	Wood	1
785075	FL	MIAMI DADE COUNTY	25807787	-8033725	Residential	Wood	1
972081	FL	MIAMI DADE COUNTY	25861996	-80126862	Commercial	Reinforced Masonry	4
637975	FL	MIAMI DADE COUNTY	25861996	-80126862	Residential	Wood	4
722248	FL	MIAMI DADE COUNTY	25758625	-8014105	Residential	Masonry	1
936037	FL	MIAMI DADE COUNTY	25758625	-8014105	Residential	Masonry	1
357490	FL	MIAMI DADE COUNTY	25758625	-8014105	Residential	Masonry	1
551998	FL	MIAMI DADE COUNTY	25758625	-8014105	Residential	Masonry	1
894056	FL	MIAMI DADE COUNTY	25758625	-8014105	Commercial	Reinforced Masonry	1
626511	FL	MIAMI DADE COUNTY	25758625	-8014105	Residential	Wood	1
529684	FL	MIAMI DADE COUNTY	25758625	-8014105	Residential	Masonry	1
115092	FL	MIAMI DADE COUNTY	25758625	-8014105	Residential	Wood	1
368646	FL	MIAMI DADE COUNTY	25758625	-8014105	Residential	Masonry	1
590879	FL	MIAMI DADE COUNTY	25758625	-8014105	Commercial	Reinforced Masonry	1
721522	FL	MIAMI DADE COUNTY	25758625	-8014105	Residential	Wood	1
816243	FL	MIAMI DADE COUNTY	25797059	-80313146	Commercial	Reinforced Masonry	1
332229	FL	MIAMI DADE COUNTY	25797059	-80313	Commercial	Reinforced Masonry	1
903061	FL	MIAMI DADE COUNTY	25797057	-80313622	Commercial	Reinforced Masonry	1
722556	FL	MIAMI DADE COUNTY	2580175	-80325096	Residential	Wood	1
670260	FL	MIAMI DADE COUNTY	25793818	-80300827	Commercial	Reinforced Concrete	3
603911	FL	MIAMI DADE COUNTY	25805586	-80297249	Commercial	Reinforced Masonry	3
884420	FL	MIAMI DADE COUNTY	25802574	-80313644	Residential	Wood	1
964858	FL	MIAMI DADE COUNTY	2579796	-8032778	Commercial	Reinforced Masonry	1
123277	FL	MIAMI DADE COUNTY	25796642	-80300179	Commercial	Reinforced Concrete	3
865899	FL	MIAMI DADE COUNTY	25789207	-80307716	Commercial	Steel Frame	3
167414	FL	MIAMI DADE COUNTY	25793999	-80312767	Commercial	Reinforced Masonry	1
548197	FL	MIAMI DADE COUNTY	2579779	-8031343	Commercial	Reinforced Masonry	1
499371	FL	MIAMI DADE COUNTY	2580327	-8033149	Residential	Masonry	1
226365	FL	MIAMI DADE COUNTY	2579967	-8033169	Commercial	Reinforced Masonry	3
398075	FL	MIAMI DADE COUNTY	25813736	-80230217	Residential	Masonry	3
740185	FL	MIAMI DADE COUNTY	2577423	-8021713	Residential	Wood	1
559799	FL	MIAMI DADE COUNTY	2577537	-802423	Residential	Masonry	1
657119	FL	MIAMI DADE COUNTY	2577537	-802423	Residential	Wood	1
865596	FL	MIAMI DADE COUNTY	25777927	-80230377	Residential	Masonry	1
342319	FL	MIAMI DADE COUNTY	25777927	-80230377	Residential	Masonry	1
981463	FL	MIAMI DADE COUNTY	25777927	-80230377	Residential	Masonry	1
861144	FL	MIAMI DADE COUNTY	25777927	-80230377	Residential	Masonry	1
867897	FL	MIAMI DADE COUNTY	25777927	-80230377	Residential	Masonry	1
904089	FL	MIAMI DADE COUNTY	25777927	-80230377	Residential	Wood	1
302451	FL	MIAMI DADE COUNTY	25777927	-80230377	Residential	Wood	1
948815	FL	MIAMI DADE COUNTY	25777927	-80230377	Residential	Wood	1
237844	FL	MIAMI DADE COUNTY	25777927	-80230377	Residential	Masonry	1
167969	FL	MIAMI DADE COUNTY	25777927	-80230377	Residential	Wood	1
389092	FL	MIAMI DADE COUNTY	25777927	-80230377	Residential	Wood	1
823800	FL	MIAMI DADE COUNTY	25777927	-80230377	Residential	Masonry	1
881874	FL	MIAMI DADE COUNTY	2577956	-80243858	Residential	Masonry	1
770634	FL	MIAMI DADE COUNTY	2577956	-80243858	Residential	Wood	1
102012	FL	MIAMI DADE COUNTY	2577956	-80243858	Residential	Masonry	1
291507	FL	MIAMI DADE COUNTY	25782478	-80243965	Commercial	Reinforced Masonry	1
672192	FL	MIAMI DADE COUNTY	25789643	-80223646	Residential	Wood	1
816616	FL	MIAMI DADE COUNTY	2579132	-8023643	Residential	Masonry	1
379282	FL	MIAMI DADE COUNTY	2577971	-8021674	Residential	Masonry	1
623280	FL	MIAMI DADE COUNTY	25789295	-80219421	Commercial	Reinforced Masonry	3
589234	FL	MIAMI DADE COUNTY	25786276	-80216591	Residential	Masonry	1
901650	FL	MIAMI DADE COUNTY	25785461	-80217575	Residential	Wood	1
458509	FL	MIAMI DADE COUNTY	25785461	-80217575	Residential	Masonry	1
949148	FL	MIAMI DADE COUNTY	2578735	-802392	Commercial	Reinforced Masonry	1
585812	FL	MIAMI DADE COUNTY	2577951	-8024717	Residential	Masonry	1
376739	FL	MIAMI DADE COUNTY	2577911	-8024171	Residential	Masonry	1
384723	FL	MIAMI DADE COUNTY	2577914	-8024062	Residential	Wood	1
200919	FL	MIAMI DADE COUNTY	2577919	-8029114	Commercial	Reinforced Concrete	1
419447	FL	MIAMI DADE COUNTY	257787	-80295	Residential	Wood	1
549204	FL	MIAMI DADE COUNTY	25776688	-80331741	Residential	Masonry	1
632465	FL	MIAMI DADE COUNTY	25776688	-80331741	Residential	Masonry	1
976045	FL	MIAMI DADE COUNTY	25776688	-80331741	Residential	Masonry	1
711885	FL	MIAMI DADE COUNTY	25776688	-80331741	Residential	Masonry	1
644979	FL	MIAMI DADE COUNTY	25776688	-80331741	Residential	Wood	1
111094	FL	MIAMI DADE COUNTY	25776688	-80331741	Residential	Wood	1
983884	FL	MIAMI DADE COUNTY	25772299	-80280466	Residential	Masonry	1
487411	FL	MIAMI DADE COUNTY	25772299	-80280466	Commercial	Reinforced Masonry	1
880731	FL	MIAMI DADE COUNTY	25772517	-80265239	Residential	Masonry	1
980097	FL	MIAMI DADE COUNTY	25772517	-80265239	Residential	Wood	1
635351	FL	MIAMI DADE COUNTY	25815488	-80197564	Residential	Wood	3
810111	FL	MIAMI DADE COUNTY	25815488	-80197564	Residential	Wood	3
195851	FL	MIAMI DADE COUNTY	25815488	-80197564	Residential	Wood	3
177204	FL	MIAMI DADE COUNTY	25775145	-80266708	Commercial	Reinforced Masonry	1
102290	FL	MIAMI DADE COUNTY	25775145	-80266708	Commercial	Reinforced Masonry	1
749659	FL	MIAMI DADE COUNTY	25775145	-80266708	Residential	Wood	1
674810	FL	MIAMI DADE COUNTY	2578111	-8028285	Commercial	Reinforced Concrete	1
176716	FL	MIAMI DADE COUNTY	2578353	-8027949	Commercial	Reinforced Masonry	1
646008	FL	MIAMI DADE COUNTY	2577981	-8029596	Commercial	Reinforced Concrete	3
585440	FL	MIAMI DADE COUNTY	2577981	-8029596	Commercial	Reinforced Masonry	3
747027	FL	MIAMI DADE COUNTY	2577803	-80297897	Commercial	Reinforced Concrete	3
211861	FL	MIAMI DADE COUNTY	25791182	-80319122	Commercial	Reinforced Concrete	4
441312	FL	MIAMI DADE COUNTY	25791262	-80318916	Commercial	Reinforced Concrete	4
593979	FL	MIAMI DADE COUNTY	25791262	-80318916	Commercial	Reinforced Masonry	4
281367	FL	MIAMI DADE COUNTY	25791122	-80316528	Commercial	Reinforced Masonry	4
863677	FL	MIAMI DADE COUNTY	25791533	-80314583	Commercial	Reinforced Masonry	4
834911	FL	MIAMI DADE COUNTY	2577554	-8026337	Residential	Wood	1
526934	FL	MIAMI DADE COUNTY	2578372	-8029662	Residential	Masonry	1
800203	FL	MIAMI DADE COUNTY	257787	-80295	Residential	Wood	4
462379	FL	MIAMI DADE COUNTY	2578191	-8031322	Residential	Masonry	1
129035	FL	MIAMI DADE COUNTY	25788042	-80324028	Residential	Wood	1
283549	FL	MIAMI DADE COUNTY	2578482	-8033615	Residential	Masonry	1
242302	FL	MIAMI DADE COUNTY	25782669	-80321877	Commercial	Reinforced Masonry	1
737252	FL	MIAMI DADE COUNTY	2578998	-80324074	Residential	Wood	1
953762	FL	MIAMI DADE COUNTY	2577939	-8032472	Commercial	Reinforced Masonry	1
977115	FL	MIAMI DADE COUNTY	25782696	-8032991	Residential	Wood	1
211827	FL	MIAMI DADE COUNTY	25793184	-80303566	Commercial	Steel Frame	3
467261	FL	MIAMI DADE COUNTY	25790346	-80298843	Commercial	Reinforced Concrete	3
385156	FL	MIAMI DADE COUNTY	25791067	-80294167	Commercial	Reinforced Concrete	3
354212	FL	MIAMI DADE COUNTY	25792442	-80297218	Commercial	Steel Frame	3
628314	FL	MIAMI DADE COUNTY	25788269	-80324013	Residential	Masonry	1
557454	FL	MIAMI DADE COUNTY	25788965	-8026461	Residential	Masonry	1
790357	FL	MIAMI DADE COUNTY	2579105	-8031114	Commercial	Reinforced Masonry	1
885056	FL	MIAMI DADE COUNTY	257918	-8031117	Residential	Wood	1
284386	FL	MIAMI DADE COUNTY	2577454	-80284424	Commercial	Reinforced Masonry	1
602205	FL	MIAMI DADE COUNTY	2577454	-80284424	Residential	Wood	1
971537	FL	MIAMI DADE COUNTY	2577454	-80284424	Residential	Wood	1
706610	FL	MIAMI DADE COUNTY	25778891	-80258446	Commercial	Reinforced Masonry	1
507129	FL	MIAMI DADE COUNTY	25778891	-80258446	Residential	Wood	1
855095	FL	MIAMI DADE COUNTY	25778912	-80257881	Residential	Wood	1
186077	FL	MIAMI DADE COUNTY	25782576	-80258522	Residential	Wood	1
550054	FL	MIAMI DADE COUNTY	2577369	-8025786	Residential	Masonry	1
168805	FL	MIAMI DADE COUNTY	25798309	-80203018	Commercial	Reinforced Masonry	1
669823	FL	MIAMI DADE COUNTY	2580734	-8020801	Residential	Masonry	1
892507	FL	MIAMI DADE COUNTY	2580734	-8020801	Residential	Wood	1
600279	FL	MIAMI DADE COUNTY	2579933	-80208495	Residential	Masonry	3
350689	FL	MIAMI DADE COUNTY	2580608	-8019951	Residential	Masonry	1
573886	FL	MIAMI DADE COUNTY	2581089	-8019773	Residential	Masonry	1
351639	FL	MIAMI DADE COUNTY	25795128	-80210426	Commercial	Reinforced Masonry	1
197994	FL	MIAMI DADE COUNTY	25803762	-80202332	Commercial	Reinforced Masonry	1
757816	FL	MIAMI DADE COUNTY	25803762	-80202332	Commercial	Reinforced Masonry	1
515503	FL	MIAMI DADE COUNTY	2580555	-8020438	Commercial	Reinforced Concrete	1
103230	FL	MIAMI DADE COUNTY	2580555	-8020438	Commercial	Reinforced Masonry	1
397874	FL	MIAMI DADE COUNTY	2580555	-8020438	Residential	Wood	1
982177	FL	MIAMI DADE COUNTY	25795185	-80208015	Commercial	Reinforced Concrete	1
396544	FL	MIAMI DADE COUNTY	25795185	-80208015	Commercial	Reinforced Masonry	1
467221	FL	MIAMI DADE COUNTY	25795185	-80208015	Commercial	Reinforced Concrete	1
966736	FL	MIAMI DADE COUNTY	25831451	-8020031	Residential	Wood	1
817564	FL	MIAMI DADE COUNTY	25795385	-80203636	Commercial	Reinforced Masonry	1
813853	FL	MIAMI DADE COUNTY	25795385	-80203636	Residential	Wood	1
831459	FL	MIAMI DADE COUNTY	25795385	-80203636	Residential	Masonry	1
459247	FL	MIAMI DADE COUNTY	25795385	-80203636	Residential	Wood	1
776253	FL	MIAMI DADE COUNTY	25804258	-80212563	Commercial	Reinforced Masonry	1
173983	FL	MIAMI DADE COUNTY	25804258	-80212563	Commercial	Reinforced Masonry	1
341710	FL	MIAMI DADE COUNTY	25820749	-80198929	Residential	Masonry	1
473121	FL	MIAMI DADE COUNTY	25820749	-80198929	Residential	Wood	1
129771	FL	MIAMI DADE COUNTY	25820749	-80198929	Residential	Masonry	1
757238	FL	MIAMI DADE COUNTY	25820749	-80198929	Residential	Wood	1
206158	FL	MIAMI DADE COUNTY	2580876	-80195259	Commercial	Reinforced Masonry	1
325452	FL	MIAMI DADE COUNTY	2580876	-80195259	Residential	Masonry	1
597255	FL	MIAMI DADE COUNTY	2580348	-8020136	Residential	Masonry	1
824764	FL	MIAMI DADE COUNTY	2581074	-8020396	Commercial	Reinforced Masonry	1
332950	FL	MIAMI DADE COUNTY	258098	-8020417	Residential	Masonry	1
971270	FL	MIAMI DADE COUNTY	25799244	-80211212	Residential	Masonry	1
220000	FL	MIAMI DADE COUNTY	25799303	-80211212	Residential	Masonry	1
833868	FL	MIAMI DADE COUNTY	25799835	-80211235	Residential	Masonry	1
773606	FL	MIAMI DADE COUNTY	257999	-80211235	Residential	Masonry	1
900443	FL	MIAMI DADE COUNTY	2580022	-8021033	Residential	Masonry	1
364166	FL	MIAMI DADE COUNTY	25801199	-80211281	Residential	Masonry	1
552090	FL	MIAMI DADE COUNTY	25801226	-80211281	Residential	Masonry	1
925437	FL	MIAMI DADE COUNTY	25801266	-80211288	Residential	Masonry	1
429228	FL	MIAMI DADE COUNTY	25809118	-8021563	Commercial	Reinforced Concrete	1
124814	FL	MIAMI DADE COUNTY	25796755	-8019724	Commercial	Reinforced Concrete	1
961608	FL	MIAMI DADE COUNTY	25795481	-80215309	Commercial	Reinforced Concrete	1
259296	FL	MIAMI DADE COUNTY	2580517	-8020881	Residential	Masonry	1
616021	FL	MIAMI DADE COUNTY	2582592	-80200851	Residential	Wood	1
603722	FL	MIAMI DADE COUNTY	25800772	-80207397	Residential	Masonry	1
163928	FL	MIAMI DADE COUNTY	2583182	-8020814	Residential	Masonry	1
228333	FL	MIAMI DADE COUNTY	2582509	-80202929	Residential	Masonry	1
487535	FL	MIAMI DADE COUNTY	25818671	-80199738	Residential	Wood	1
903973	FL	MIAMI DADE COUNTY	2577461	-80211063	Residential	Masonry	1
567185	FL	MIAMI DADE COUNTY	25798618	-8022554	Commercial	Reinforced Masonry	1
357146	FL	MIAMI DADE COUNTY	25798618	-8022554	Residential	Masonry	1
279429	FL	MIAMI DADE COUNTY	25798618	-8022554	Residential	Wood	1
740529	FL	MIAMI DADE COUNTY	2577493	-8021519	Commercial	Reinforced Masonry	1
532499	FL	MIAMI DADE COUNTY	2577804	-8020063	Residential	Masonry	1
530485	FL	MIAMI DADE COUNTY	2577597	-8019694	Commercial	Steel Frame	1
282917	FL	MIAMI DADE COUNTY	2577509	-8020086	Commercial	Reinforced Masonry	1
909151	FL	MIAMI DADE COUNTY	2577545	-8019873	Commercial	Reinforced Concrete	1
606821	FL	MIAMI DADE COUNTY	2577576	-8019474	Commercial	Steel Frame	1
346840	FL	MIAMI DADE COUNTY	2577597	-8019694	Residential	Masonry	1
752116	FL	MIAMI DADE COUNTY	25778917	-80195129	Residential	Masonry	1
147517	FL	MIAMI DADE COUNTY	25778917	-80195129	Commercial	Reinforced Masonry	1
796955	FL	MIAMI DADE COUNTY	257766	-802002	Commercial	Reinforced Masonry	4
814401	FL	MIAMI DADE COUNTY	2577576	-8019474	Residential	Wood	1
377043	FL	MIAMI DADE COUNTY	257748	-8019417	Residential	Masonry	1
121904	FL	MIAMI DADE COUNTY	257748	-8019417	Residential	Wood	1
792030	FL	MIAMI DADE COUNTY	2577597	-8019694	Residential	Wood	1
640308	FL	MIAMI DADE COUNTY	25760725	-80214256	Commercial	Reinforced Masonry	1
266077	FL	MIAMI DADE COUNTY	25760122	-80212318	Residential	Wood	1
294276	FL	MIAMI DADE COUNTY	25760122	-80212318	Residential	Wood	1
343738	FL	MIAMI DADE COUNTY	2575989	-8020092	Residential	Masonry	1
738421	FL	MIAMI DADE COUNTY	25747189	-80210434	Residential	Masonry	1
882004	FL	MIAMI DADE COUNTY	25747189	-80210434	Residential	Masonry	1
418896	FL	MIAMI DADE COUNTY	25747189	-80210434	Commercial	Reinforced Masonry	1
570149	FL	MIAMI DADE COUNTY	25747189	-80210434	Commercial	Reinforced Concrete	1
753621	FL	MIAMI DADE COUNTY	2575046	-80212494	Residential	Wood	1
279920	FL	MIAMI DADE COUNTY	2575046	-80212494	Residential	Masonry	1
889497	FL	MIAMI DADE COUNTY	2575046	-80212494	Residential	Masonry	1
702247	FL	MIAMI DADE COUNTY	2560615	-80586885	Residential	Wood	4
588343	FL	MIAMI DADE COUNTY	257547	-802056	Residential	Wood	4
620265	FL	MIAMI DADE COUNTY	257547	-802056	Residential	Wood	4
364969	FL	MIAMI DADE COUNTY	257547	-802056	Residential	Wood	4
523742	FL	MIAMI DADE COUNTY	257547	-802056	Residential	Wood	4
419560	FL	MIAMI DADE COUNTY	25749874	-80204308	Commercial	Reinforced Masonry	1
590019	FL	MIAMI DADE COUNTY	2583632	-80196437	Residential	Wood	4
900434	FL	MIAMI DADE COUNTY	257547	-802056	Residential	Wood	4
309017	FL	MIAMI DADE COUNTY	257547	-802056	Residential	Masonry	3
398022	FL	MIAMI DADE COUNTY	2577202	-8025546	Residential	Masonry	3
922445	FL	MIAMI DADE COUNTY	25764734	-80214409	Residential	Masonry	1
673724	FL	MIAMI DADE COUNTY	25770002	-80200882	Residential	Wood	3
629026	FL	MIAMI DADE COUNTY	25770002	-80200882	Residential	Wood	3
845753	FL	MIAMI DADE COUNTY	25770002	-80200882	Residential	Wood	3
109475	FL	MIAMI DADE COUNTY	25770002	-80200882	Residential	Wood	3
325716	FL	MIAMI DADE COUNTY	2577104	-8020885	Residential	Wood	1
510655	FL	MIAMI DADE COUNTY	25753784	-80216316	Residential	Masonry	3
143696	FL	MIAMI DADE COUNTY	25753784	-80216316	Residential	Wood	3
613886	FL	MIAMI DADE COUNTY	257682	-801999	Residential	Masonry	4
136851	FL	MIAMI DADE COUNTY	257682	-801999	Residential	Wood	4
975298	FL	MIAMI DADE COUNTY	25771554	-80214435	Residential	Wood	1
892990	FL	MIAMI DADE COUNTY	25761604	-8019426	Residential	Masonry	1
